"iSpline(gmap, degree = 2, df = 5, intercept = TRUE)1","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)2","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)3","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)4","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)5","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)1","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)2","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)3","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)4","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)5","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)1","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)2","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)3","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)4","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)5"
1,1,0.943947744785734,0.541323386029418,0.120253681366847,1,0.975921521997622,0.371269522189578,0,0,1,1,0.997352672204912,0.909971353606996,0.443505507121286,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.389153221551858,0.0393674239657438,0.000821487425009916,0,0,0.894901428790134,0.349772408566806,0.017096355563332,0,0,1,1,0.985663184881458,0.82461564122335,0.352879131127656
1,1,0.72028669654368,0.0990454930249316,0.00243940600819299,1,1,0.628274464607519,0.0351283961918071,3.49987714716952e-05,1,1,0.994521522715143,0.859656486332786,0.339307448139908,0.99936346671938,0.966087748923746,0.543408050004601,0,0,0.510921761122364,0.0744049657512741,0.0022541596586962,0,0,0.764663581669462,0.203074809435978,0.00650203275414273,0,0,1,1,0.973149656924918,0.747009938854525,0.260203487858814
1,1,0.953931191920019,0.585783232081365,0.145233820529679,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.991020693465866,0.72176569985734,0.161570973185969,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.753937878204742,0.137174230554288,0,0.999932900252795,0.791460563673096,0.102505623431442,0,0,1,0.994180663494496,0.319921611439162,0.0101225084880375,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.999203330592105,0.715954381161587,0.0766272621890032,0,0.999573572431147,0.971946546533271,0.562813679061635,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
1,1,0.576642837816022,0.0187567876903116,2.63406328495086e-07,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.872620994268594,0.267667070134702,0.00254635653074873,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.962962930976423,0.530833331532695,0.0699775666814902,0,0,1,0.999540377760322,0.415054293462313,0.0213374969767883,0,1,1,0.597124945694254,0.0983654264989713,0.00126570130861872
1,1,0.592820308183437,0.0238016394120772,7.11197086936732e-06,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.888634661840003,0.305077842658121,0.00530167887718607,1,1,0.82414151925078,0.0260145681581686,0,0.962962930976423,0.530833331532695,0.0699775666814902,0,0,1,1,0.620882880682056,0.103240460463074,0.00126695173937694,1,1,0.462882308995311,0.0384683508250453,6.27525205869936e-06
1,0.999119462459348,0.499429313620816,0.00457973004696428,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.866001099664347,0.25365288846714,0.00180910228649047,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,0.999729498767147,0.423366186269308,0.0230319078925684,0,1,1,0.446325396821414,0.0336437778025419,6.05750889597825e-07
1,0.99995356540313,0.543061017790281,0.010855656407619,0,0.828006798825319,0.363056734173261,0.0324697423812574,0,0,1,1,0.847934092941305,0.219167032864892,0.000593415814175398,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,1,0.992705418474356,0.3361126403004,0.00933014797364979,0,1,0.999987988102025,0.418198931922826,0.0265457294582882,0
1,1,0.576642837816022,0.0187567876903116,2.63406328495086e-07,0.921282798833819,0.536775947001868,0.0692747796505335,0,0,1,1,0.953375479305115,0.533125038389877,0.0558976185629961,1,0.997396917950854,0.711734693877551,0,0,0.837715979646199,0.291050879392687,0.0221801604752677,0,0,1,0.987199310401646,0.309066463163505,0.00660573365959174,0,1,0.99589409460243,0.332427975721535,0.0116401007276957,0
1,1,0.767124940029968,0.147226067301878,0.00642421694566665,1,1,1,1,1,0.99926817076641,0.837768557229359,0.244848153774649,0,0,0.998756770936288,0.952840845258092,0.505945302158324,0,0,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,0.999929873037314,0.79097343094174,0.102312737059908,0,0,1,1,0.655809926154766,0.138851951823525,0.00363557235104773
1,0.981687570834258,0.377496613784257,1.35695705095238e-06,0,1,1,0.589273542600897,0.020736,0,1,0.991404626095136,0.595289382500998,0.0251817915412299,0,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.838306093938085,0.34420651915539,0.0355201036189683,0.999824245893611,0.746065576101278,0.0774856732706156,0,0
1,1,1,1,1,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.997530076336635,0.796431773306475,0.210244542479817,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,0.852464808660942,0.290433925106443,0.0121761574803437,0,0,1,0.792375746742411,0.0928523416041554,9.38645814759905e-10,0
1,1,0.86072821240419,0.296291913266289,0.0309894911411184,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.983543069640291,0.669869620661833,0.134749117432521,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.753937878204742,0.137174230554288,0,1,0.947811140800194,0.218167063581907,0.0012464242036784,0,1,0.991106791324951,0.302650777187413,0.0082489626257108,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.997223570610726,0.666006841869953,0.0500720180629088,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,0.999654947350888,0.76685236294223,0.0933362887495963,0,0,0.994817913619496,0.639459372827974,0.0520913442384255,0,0
1,0.999410108639759,0.508250455643914,0.00555809608070095,0,0.939367711370262,0.585451126422626,0.0830925274470388,0,0,1,1,0.956172181721148,0.547452278509733,0.0616102100751324,1,1,0.982710317777956,0.615637064448399,0.156121984524351,0.95191576968782,0.496070543896017,0.0608623107847975,0,0,1,0.999999387843294,0.460036443215431,0.0317582625977642,0,1,1,0.567325821480118,0.0814992896666984,0.000651790918990798
1,1,0.660531647123826,0.0550923197700284,0.000455166135639508,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.982019005464269,0.719256360625234,0.166756593888173,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.777388245591397,0.228114054382245,0.0144384693126859,0,0,1,1,0.55631292688119,0.067117273517984,0.000218245931570937,1,1,0.465688025991642,0.039335382590232,8.18990467940668e-06
1,1,0.707669911301196,0.0882800676816097,0.00180670400714779,0.939367711370262,0.585451126422626,0.0830925274470388,0,0,1,1,0.9916073975178,0.819021621411066,0.276225789376551,0.988486455640965,0.848137764311696,0.330268215506806,0,0,0.742298927907923,0.198417647440381,0.0113562367691229,0,0,0.999684654146139,0.768629752805101,0.0939620884837336,0,0,1,1,0.967203068004641,0.716544985558162,0.230890655031257
1,1,0.592820308183437,0.0238016394120772,7.11197086936732e-06,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.953849623322395,0.535513450013954,0.0568240797307554,1,0.997396917950854,0.711734693877551,0,0,0.923644074974617,0.426378580277995,0.0450766309391547,0,0,1,0.998448587730803,0.389147302459202,0.0166344029375379,0,1,1,0.498151591045309,0.0504562198201871,6.60244600877406e-05
1,1,0.817916999201915,0.217422599169814,0.015625,1,1,1,1,1,0.994560101503445,0.755703543954721,0.181937830083479,0,0,1,1,0.82414151925078,0.0260145681581686,0,1,1,0.753937878204742,0.137174230554288,0,1,0.840586653754768,0.125092289862734,1.38770522233663e-06,0,1,0.976771890279362,0.253893719798667,0.00419183755024339,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.999164156979306,0.714439901594711,0.0756812573531957,0,0.999731462522238,0.97727717942706,0.582675890335322,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
1,0.998280200115915,0.481713673589971,0.00298123464094238,0,0.514941690962099,0.101043613045694,0.0036531622081336,0,0,1,1,0.974318314886214,0.658233937907452,0.120332441552993,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.938865220140295,0.461196286654548,0.0525751952006347,0,0,1,1,0.607013708370043,0.0945094528389083,0.000925767759423762,1,0.999992026357308,0.419975943169501,0.0269555249166474,0
0.999999602457765,0.976227837086922,0.361205803075947,0,0,0.514941690962099,0.101043613045694,0.0036531622081336,0,0,1,1,0.976491768369473,0.67430689923028,0.131409039147048,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.837715979646199,0.291050879392687,0.0221801604752677,0,0,1,0.994449692168048,0.347579632909164,0.0106752278718318,0,1,1,0.658316625350014,0.140820084021534,0.00378360953207366
1,1,0.600752154942099,0.0265946443824307,1.68580050236855e-05,0.514941690962099,0.101043613045694,0.0036531622081336,0,0,1,1,0.990334593279777,0.803364453334414,0.255387696353875,0.99996643281528,0.989962125562493,0.645055108411731,0,0,0.809138075288294,0.259047830146108,0.0180332772695696,0,0,0.977627291394331,0.557317494130912,0.0430104607567076,0,0,1,1,0.966848386448279,0.714820775882402,0.229326655306037
1,1,0.831567315366198,0.24029003889063,0.0195152480655439,0.514941690962099,0.101043613045694,0.0036531622081336,0,0,1,1,0.999784145737524,0.981671498103824,0.721876272135152,0.986762096929597,0.836333285322737,0.316697282450962,0,0,0.565211417170697,0.0953828073429743,0.00336481489027009,0,0,0.677075100502436,0.142905830208931,0.0035917292944443,0,0,1,1,0.993503088361101,0.891307371539481,0.464913528782402
1,1,0.831567315366198,0.24029003889063,0.0195152480655439,0.514941690962099,0.101043613045694,0.0036531622081336,0,0,1,1,1,1,1,0.99999005416749,0.993042135341823,0.666796739507458,0,0,0.565211417170697,0.0953828073429743,0.00336481489027009,0,0,0.918559128541289,0.391287108319233,0.0211101946320535,0,0,1,1,1,1,1
1,1,0.701221683344588,0.0831034903689411,0.00153618570778334,1,0.984625301393843,0.400343141676546,5.55555555555555e-05,0,1,1,0.999987415580359,0.997145559291126,0.884968356472594,1,1,0.82414151925078,0.0260145681581686,0,0,0,0,0,0,0.937410736200309,0.431105025716963,0.0254486281771156,0,0,1,1,0.999999994802085,0.999989156567474,0.993737989780935
1,0.986241600927316,0.394225483425808,3.66378403757143e-05,0,1,0.984625301393843,0.400343141676546,5.55555555555555e-05,0,1,1,0.972014863375658,0.642014702620809,0.109896454874585,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,0.972173530698925,0.565315633840573,0.0799603198170152,0,0,1,1,0.599022570097252,0.0897316843377308,0.000763180783366585,1,1,0.713923066599372,0.190333873278379,0.00853410962334931
0.999989266359658,0.969836265719335,0.345388868335594,0,0,1,0.984625301393843,0.400343141676546,5.55555555555555e-05,0,1,1,0.977966736107564,0.685687643371538,0.139723675555244,0.99996643281528,0.989962125562493,0.645055108411731,0,0,0.886022700534008,0.357588873400744,0.0322877309267011,0,0,1,1,0.593037058327412,0.0862703966092955,0.000655927814074874,1,1,0.717006473352182,0.193437080113194,0.00889860229975983
1,1,0.840277578825065,0.255934267815679,0.0224380046865254,1,1,1,1,1,0.988565168225164,0.702626898208477,0.151131662968854,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.753937878204742,0.137174230554288,0,1,0.951009811059594,0.223000075493389,0.00140800816140513,0,1,0.976251935862258,0.252596469788213,0.00410633523584945,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.999313470652529,0.720477710615951,0.0795125101647117,0,0.999731462522238,0.97727717942706,0.582675890335322,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
0.99378840257989,0.846533336833781,0.200780878389091,0,0,0.998585835833708,0.907004893794252,0.259757939050059,0,0,1,1,0.990825958081828,0.80928725458161,0.263074443197942,0.990054167490306,0.859607228537036,0.34422140344171,0,0,0.923644074974617,0.426378580277995,0.0450766309391547,0,0,0.999848511765889,0.781073378852216,0.098496989134425,0,0,1,1,0.91555916601014,0.528283358898758,0.10398494089884
0.984375,0.773896404414382,0.155795148247978,0,0,0.998585835833708,0.907004893794252,0.259757939050059,0,0,1,1,0.977089406292804,0.678869683155778,0.134694114917346,1,1,0.82414151925078,0.0260145681581686,0,0.962962930976423,0.530833331532695,0.0699775666814902,0,0,1,1,0.592285255328576,0.0858426358765925,0.000643283392561898,1,1,0.763558237157012,0.245665856149436,0.0162563346752898
0.99030434243334,0.815513222640497,0.179847641362625,0,0,0.998585835833708,0.907004893794252,0.259757939050059,0,0,1,1,0.989825989345644,0.797381820288157,0.247852159276958,0.997268625747025,0.929354165020366,0.453042819625249,0,0,0.938865220140295,0.461196286654548,0.0525751952006347,0,0,0.567816548344805,0.0900951451280152,0.00168518665468444,0,0,1,1,0.946873251097743,0.630032272511983,0.162827361366357
0.99030434243334,0.815513222640497,0.179847641362625,0,0,1,1,0.669728888143833,0.0569088779806097,0.000344375666813328,1,1,0.982518448586729,0.723660375857037,0.17060467291217,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,0.795103851233359,0.229432173342774,0.00802819888883359,0,0,1,1,0.955209969979655,0.662847980541449,0.186335604258591
1,1,0.953931191920019,0.585783232081365,0.145233820529679,1,0.975921521997622,0.371269522189578,0,0,1,1,0.998426947544895,0.934888511907838,0.512807146462144,1,0.997396917950854,0.711734693877551,0,0,0.389153221551858,0.0393674239657438,0.000821487425009916,0,0,0.999901259863646,0.786917862962023,0.100725951055019,0,0,1,1,0.988766954957794,0.848409950414302,0.388327495217459
1,1,0.961005268267838,0.620932497709368,0.16754117567727,1,0.975921521997622,0.371269522189578,0,0,1,1,0.998109674859254,0.926961852556314,0.488959563682121,1,1,0.82414151925078,0.0260145681581686,0,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,1,0.943337649134183,0.211786084102843,0.00105104868972621,0,1,1,0.996588792342909,0.927085055540182,0.54780074914049
1,1,0.844517772730063,0.263868429761498,0.0240029016841147,0.939367711370262,0.585451126422626,0.0830925274470388,0,0,1,1,0.990825958081828,0.80928725458161,0.263074443197942,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,0.615326614302276,0.118441507458028,0.00479090859416847,0,0,1,0.999469996112219,0.412549692420924,0.0208454281153232,0,1,1,0.653093485359583,0.13674278308061,0.00348033986522845
1,1,0.831567315366198,0.24029003889063,0.0195152480655439,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.985541221047212,0.751821300106073,0.197069061806631,0.999731462522238,0.97727717942706,0.582675890335322,0,0,0.742298927907923,0.198417647440381,0.0113562367691229,0,0,0.960528035245387,0.493278946577261,0.0333022558184403,0,0,1,1,0.630572206317481,0.120170782281567,0.0023828842139379
1,1,0.813208186392544,0.20997013790742,0.0144536320571824,1,1,1,1,1,0.986206117636458,0.686374586399946,0.142783788390579,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.753937878204742,0.137174230554288,0,1,0.984992456395309,0.300506368614968,0.00586520696645976,0,1,0.893525191102772,0.146573931639105,0.000246545960533243,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.998994626392507,0.708349288982235,0.0719750953752726,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
1,1,0.831567315366198,0.24029003889063,0.0195152480655439,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.981510139163609,0.714834500455247,0.162966817967919,0.999998756770937,0.995524998279661,0.68902149829755,0,0,0.742298927907923,0.198417647440381,0.0113562367691229,0,0,1,0.977814086001463,0.277637551262202,0.00414923408121211,0,1,0.999986004064097,0.41747039097601,0.0263791339069881,0
1,1,0.732535135049102,0.110343427658772,0.00320486479879971,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.97825412286063,0.687953087256483,0.141427604160794,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.837715979646199,0.291050879392687,0.0221801604752677,0,0,1,0.999691909979147,0.421464120914482,0.0226356822945215,0,1,0.996744042426639,0.339975588524663,0.0126255046026654,0
1,1,0.732535135049102,0.110343427658772,0.00320486479879971,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.97825412286063,0.687953087256483,0.141427604160794,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,0.777388245591397,0.228114054382245,0.0144384693126859,0,0,1,0.999182669733549,0.404135884940465,0.0192527329870375,0,1,1,0.442297495226472,0.0325441439900046,2.22827411830392e-07
1,1,0.688042146142705,0.0731754952116844,0.00107891232151587,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.980991761617663,0.7103952326957,0.159234900089546,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.777388245591397,0.228114054382245,0.0144384693126859,0,0,1,1,0.583618308275919,0.0810221006673771,0.000510000677107712,1,1,0.542799488236735,0.0692650054088374,0.000339523381813142
0.998371667005903,0.907611594467117,0.253686380212462,0,0,0.288219752186589,0.0271778654238152,0.0004566452760167,0,0,1,1,0.997281765357579,0.908489287813977,0.43985026042053,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.615326614302276,0.118441507458028,0.00479090859416847,0,0,0.997955497037615,0.71563057264685,0.0772608365840363,0,0,1,1,0.991635775999512,0.873166530639954,0.430175288793813
0.982955376679219,0.765232003782673,0.151257714825972,0,0,0.288219752186589,0.0271778654238152,0.0004566452760167,0,0,1,1,0.96921832241595,0.623323376920092,0.0987295560834319,0.997268625747025,0.929354165020366,0.453042819625249,0,0,0.972173530698925,0.565315633840573,0.0799603198170152,0,0,0.95611736116228,0.479831117635326,0.0314827126583324,0,0,1,1,0.797810124530334,0.291587680020776,0.0247120020423725
1,1,0.976651023299068,0.714256580947065,0.240403844046596,0.998937517530961,0.915151782278589,0.268818459810088,0,0,1,1,0.998706571551278,0.942420366626753,0.537417787802219,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,0.389153221551858,0.0393674239657438,0.000821487425009916,0,0,0.970699292896737,0.528529113641731,0.0384210464128807,0,0,1,1,0.98160376493447,0.796806205475156,0.316151162655185
1,1,0.974195151010793,0.697753068671609,0.225838000893474,0.939367711370262,0.585451126422626,0.0830925274470388,0,0,1,1,0.999095406083204,0.95406404196439,0.580163846927797,0.999998756770937,0.995524998279661,0.68902149829755,0,0,0.45229114223749,0.0556768955125759,0.0014195262247597,0,0,0.992823396233354,0.650862438996357,0.0610376137607421,0,0,1,1,0.980469099967654,0.78956121012074,0.307292266582416
1,1,0.930181808673429,0.487629445628722,0.0942760224380047,0.965184574454521,0.673465302061517,0.113407787732381,0,0,1,1,0.999864068452784,0.986421653938289,0.757963566049257,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,0.389153221551858,0.0393674239657438,0.000821487425009916,0,0,0.728030467255689,0.175442738159373,0.00506759369233705,0,0,1,1,0.948495553175928,0.636178647633424,0.167039289446867
1,1,0.808418882999889,0.202606982217331,0.0133423207572616,0.97667638483965,0.725114659419059,0.135302304004948,0,0,1,1,0.999999060617749,0.999487535123111,0.950422482388902,0.999920433339922,0.986298765366822,0.623791295914828,0,0,0.809138075288294,0.259047830146108,0.0180332772695696,0,0,0.581095622729835,0.0955138232758703,0.00185259504267297,0,0,1,1,0.953653969917142,0.656480026347691,0.18157191563235
1,1,0.783241132961803,0.167221008602124,0.00863129857212697,1,1,1,1,1,0.99139220286323,0.724914473288895,0.163356271748987,0,0,1,1,0.82414151925078,0.0260145681581686,0,1,0.999857598956448,0.708132576563543,0.0999998874074443,0,1,0.999989762327762,0.451522691536451,0.0295350223828211,0,1,1,0.546974082241151,0.0712476145027877,0.000382698523325385
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.99885343892909,0.703747862579396,0.0692763157894738,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
1,1,0.844517772730063,0.263868429761498,0.0240029016841147,0,0,0,0,0,1,1,0.977966736107564,0.685687643371538,0.139723675555244,0.997268625747025,0.929354165020366,0.453042819625249,0,0,0.863288372969563,0.323953913118622,0.0269184711735883,0,0,0.383523183856248,0.0355018437385971,0.00038337522504383,0,0,1,1,0.92287462174333,0.549643288204302,0.114796147401505
1,1,0.688042146142705,0.0731754952116844,0.00107891232151587,0,0,0,0,0,1,1,0.932859180142399,0.442799991327312,0.0276864082261674,0.9983452621162,0.945480332052264,0.487877565177996,0,0,0.985752837566751,0.632763730815777,0.10268592812624,0,0,0.82177691668891,0.255665445024512,0.00970429382662726,0,0,1,1,0.668147142865694,0.148744605688077,0.00441087767001157
1,1,0.688042146142705,0.0731754952116844,0.00107891232151587,0,0,0,0,0,1,1,0.889482617612125,0.307209744090234,0.00549562385507836,0.9983452621162,0.945480332052264,0.487877565177996,0,0,0.996521691337366,0.727615342060293,0.144266364999048,0,0,0.481165297180822,0.0601094211722174,0.0008802229853756,0,0,1,1,0.43942493892672,0.0317772997992943,8.28244801932462e-08
1,1,0.623928327000953,0.036025042731144,9.03483706738144e-05,0.846255466472303,0.390352285756752,0.0371573952373589,0,0,1,1,0.927887734427244,0.424049698774974,0.0233236151603499,1,1,0.9416473225006,0.305752760007142,0.0291306326809285,0.979714465337049,0.59934844575402,0.0908498941529832,0,0,0.892575773731235,0.346079427890514,0.0167629335130852,0,0,1,1,0.763633424751583,0.245759096311198,0.0162715781885708
1,1,0.701221683344588,0.0831034903689411,0.00153618570778334,0,0,0,0,0,1,1,0.875390005090277,0.273768868494143,0.00291545189504373,0.997851700177906,0.937646839831305,0.470245174032152,0,0,0.998219098351399,0.756872114474516,0.160281991461115,0,0,0.425125946230395,0.0449495465695303,0.000555476885893175,0,0,1,0.999982554357046,0.416351868964113,0.0261249467068593,0
1,0.99995356540313,0.543061017790281,0.010855656407619,0,0.813411078717201,0.342831662986241,0.0292252976650688,0,0,1,0.999909745921532,0.762490961700228,0.111221538807571,0,0.975529522338962,0.772768543803939,0.254390622013634,0,0,1,0.951156939215708,0.383777797695086,0.00370369366941872,0,0.499521583231638,0.0657491510833721,0.00101552840858293,0,0,1,0.999964673885447,0.412153250105891,0.0251876897100732,0
1,0.999119462459348,0.499429313620816,0.00457973004696428,0,0.998937517530961,0.915151782278589,0.268818459810088,0,0,0.997530076336635,0.796431773306475,0.210244542479817,0,0,1,1,0.907338109341231,0.171134296744639,0.00711197086936732,1,0.990886398147143,0.550379242628059,0.0296295493553498,0,1,0.937942479047477,0.204606495982768,0.00085482344050982,0,1,0.947907792142642,0.201282289312154,0.00152868039794899,0
1,0.998280200115915,0.481713673589971,0.00298123464094238,0,0.998384096974899,0.902804601534066,0.255305043580754,0,0,1,0.964406465647078,0.455592091918527,0.00320460915602618,0,1,1,0.931371568078124,0.258146100277694,0.0195152480655439,1,0.912548838786941,0.305860822756611,0.000462959509610612,0,0.998300050286488,0.722728850706642,0.0792886781219521,0,0,1,0.928987553877165,0.178349862536215,0.000829842660914416,0
1,1,0.608580318915514,0.0295645984257391,3.29257910618857e-05,0.998384096974899,0.902804601534066,0.255305043580754,0,0,1,0.953789911824306,0.422843919895682,0.00141735008131771,0,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,1,0.877910187231682,0.258273789531653,1.71464856110387e-05,0,1,0.999577301087396,0.416470147217215,0.0216194013981252,0,1,0.996971561438218,0.34221491452136,0.0129283224923229,0
1,0.999986241600927,0.551595981269539,0.01256677924887,0,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.532417276348309,0.091074173331786,0.00364532283871377,0,0,1,1,0.994877131193468,0.806710219261248,0.331816112881202,1,1,0.974357024554381,0.688628611027442,0.148381705888367,0,0,0,0,0,0.520608875888777,0.0682581755428295,0.000945911781538121,0,0
1,0.998280200115915,0.481713673589971,0.00298123464094238,0,1,1,0.589273542600897,0.020736,0,1,0.999959328838047,0.772116688276906,0.119965445387384,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,0.989401481212498,0.623306931211577,0.0551633617304862,0,0,1,0.933673986104954,0.183519705388249,0.000965569179828432,0
0.998371667005903,0.907611594467117,0.253686380212462,0,0,0.998585835833708,0.907004893794252,0.259757939050059,0,0,0.958603315785088,0.561455295065122,0.0909518161003126,0,0,0.999998756770937,0.995524998279661,0.68902149829755,0,0,1,1,0.91345506064321,0.419710423296782,0.0254427115635608,1,1,0.834930112706211,0.338260344806328,0.0340371837332701,1,0.864763118366714,0.127236764025293,7.49607224524061e-05,0
0.996819662120904,0.882069346770671,0.229153967666731,0,0,0.998585835833708,0.907004893794252,0.259757939050059,0,0,0.936833563986504,0.497469974922199,0.0708230877755202,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,1,1,0.651384896122758,0.124525909648307,0.00234176133296239,1,0.942220956100165,0.193768807187798,0.00127169801859973,0
